,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
project_id,ifi,country,year,doc_type,item_type,label,primary_category,specific_outcome,intended_or_measured,species_tags,evidence_text,citations,needs_review_flag,duplicate_flag,source_pages,source_sections,,,,
P175011,World Bank,Türkiye,2022,PAD,intervention,"Implement integrated manure management systems and pilot innovative manure collection, separation and processing for recycling to reduce water pollution and GHG emissions",Livestock Management & Technologies,,,cattle; poultry; small ruminants,"Subcomponent 3.3 will reduce animal production pressure on water pollution and GHG emissions by developing an integrated manure management system, establishing stakeholder networks, providing training and piloting innovative manure collection, separation and processing technologies for recycling into biofertilizers.",file:///home/oai/share/2022-03-09_PAD4704_turkey-climate-smart-and-competitive-agricultural-growth-project_english.pdf#:~:text=39,It%C2%A0will%C2%A0focus%C2%A0on%C2%A0areas%C2%A0where%C2%A0there%C2%A0is%C2%A0a,FALSE,FALSE,p. 39,Subcomponent 3.3,,,
P175011,World Bank,Türkiye,2022,PAD,intervention,"Support research and innovations for climate‑smart agriculture, including integrated pest management, biofertilizers, energy‑saving technologies and gender‑inclusive research design",Crop Management & Technology,,,unspecified,"Subcomponent 3.4 supports research and innovations for climate‑smart agriculture such as integrated pest management, alternative pest control methods, nutrient management, biofertilizers, energy‑saving technologies and gender‑inclusive research design and dissemination.",file:///home/oai/share/2022-03-09_PAD4704_turkey-climate-smart-and-competitive-agricultural-growth-project_english.pdf#:~:text=million%C2%A0%20IBRD%29,The%C2%A0subcomponent%20activities%C2%A0will%C2%A0contribute%C2%A0positively%C2%A0to,FALSE,FALSE,p. 39-40,Subcomponent 3.4,,,
P175011,World Bank,Türkiye,2022,PAD,outcome,Land area with integral information for sustainable and competitive agricultural land planning/management,Environmental Sustainability,Land use change/soil health,Intended,unspecified,PDO indicators include the land area with integral information to develop sustainable and competitive agricultural land planning and management.,file:///home/oai/share/2022-03-09_PAD4704_turkey-climate-smart-and-competitive-agricultural-growth-project_english.pdf#:~:text=Indicator%C2%A0Name%20PBC%20Baseline%20End%C2%A0Target,FALSE,FALSE,p. 45,PDO Indicators,,,,
P175011,World Bank,Türkiye,2022,PAD,outcome,Increase in analyses/tests for animal disease and zoonoses diagnostics processed in upgraded laboratories,Public Health,Resilience,Intended,cattle; poultry; small ruminants,One PDO indicator measures the percentage increase in analyses/tests for animal disease and zoonoses diagnostics processed in upgraded and constructed laboratories.,file:///home/oai/share/2022-03-09_PAD4704_turkey-climate-smart-and-competitive-agricultural-growth-project_english.pdf#:~:text=Increase%C2%A0in%C2%A0the%C2%A0analyses%2Ftests%C2%A0for%C2%A0animal%C2%A0disease%2Fzoonoses%20diagnostics%C2%A0processed%C2%A0in%C2%A0the%C2%A0upgraded%2Fconstructed%C2%A0laboratories%20file:///home/oai/share/2022-03-09_PAD4704_turkey-climate-smart-and-competitive-agricultural-growth-project_english.pdf#:~:text=Increase%C2%A0in%C2%A0the%C2%A0analyses%2Ftests%C2%A0for%C2%A0animal%20disease%2Fzoonoses%C2%A0diagnostics%C2%A0processed%20This%C2%A0indicator%C2%A0measures%C2%A0the%20improvement%C2%A0in%C2%A0laboratory%20Annually,M%26E%C2%A0System%20The%C2%A0annual%C2%A0number%C2%A0of%20laboratory%C2%A0tests%C2%A0and%2For%20PCU%2C%C2%A0working%C2%A0closely%20with%C2%A0PIU%C2%A0at%C2%A0MoAF%E2%80%90,FALSE,FALSE,p. 45; p. 48,PDO Indicators,,,
P175011,World Bank,Türkiye,2022,PAD,outcome,Number of farmers adopting climate‑smart agriculture technologies,Sustainable Economic Growth,Adoption,Intended,unspecified,"The results framework tracks the number of farmers adopting climate‑smart agricultural technologies, with an end target of 42,500 farmers.",file:///home/oai/share/2022-03-09_PAD4704_turkey-climate-smart-and-competitive-agricultural-growth-project_english.pdf#:~:text=Increased%C2%A0use%C2%A0of%C2%A0climate%C2%A0smart%C2%A0technologies%C2%A0in%C2%A0the%C2%A0agriculture%C2%A0sector%20Farmers%C2%A0adopting%C2%A0Climate%E2%80%90Smart%C2%A0Agricultural%C2%A0,FALSE,FALSE,p. 45,PDO Indicators,,,,
P175011,World Bank,Türkiye,2022,PAD,outcome,Area prepared for climate‑resilient greenhouse infrastructure,Sustainable Economic Growth,Productivity,Intended,unspecified,"Intermediate results indicators include the area prepared for climate‑resilient greenhouse infrastructure, with an end target of 179 ha.",file:///home/oai/share/2022-03-09_PAD4704_turkey-climate-smart-and-competitive-agricultural-growth-project_english.pdf#:~:text=Component%C2%A03%3A%C2%A0Investments%C2%A0for%C2%A0Enhanced%C2%A0Productivity%2C%C2%A0Resource%E2%80%90Efficiency%2C%C2%A0and%20Climate%C2%A0Resilience%20Area%C2%A0prepared%C2%A0for%C2%A0climate%E2%80%90resilient%C2%A0greenhouse%C2%A0infrastructure%20,FALSE,FALSE,p. 46,Intermediate Results,,,,
P181428,World Bank,Türkiye,2024,PAD,objective,To support the resilient recovery of the agriculture sector in Türkiye’s earthquake‑affected provinces and targeted adjacent areas,,,,,The Project Development Objective is to support the resilient recovery of the agriculture sector in Türkiye’s earthquake‑affected provinces and targeted adjacent areas.,file:///home/oai/share/2024-11-18_PAD00253_turkiye-agriculture-sector-recovery-in-turkiyes-earthquake-affected-provinces-project_english.pdf#:~:text=22,provinces%20and%20targeted%20adjacent%20areas,FALSE,FALSE,p. 23,PDO statement,,,
P181428,World Bank,Türkiye,2024,PAD,intervention,"Rehabilitate and modernize small‑scale irrigation infrastructure, including converting open channels to closed systems and installing water‑efficient pumps and meters, combined with capacity building for cooperatives",Rural/Public Infrastructure,,,unspecified,"Subcomponent 1.1 finances the rehabilitation and modernization of small‑scale irrigation infrastructure by converting open irrigation channels to closed systems, installing water‑efficient pumps and meters and providing capacity building and training for irrigation cooperatives and water user groups.",file:///home/oai/share/2024-11-18_PAD00253_turkiye-agriculture-sector-recovery-in-turkiyes-earthquake-affected-provinces-project_english.pdf,FALSE,FALSE,p. 25,Subcomponent 1.1,,,,
P181428,World Bank,Türkiye,2024,PAD,intervention,"Establish common machinery utilization models through machinery parks, provide grants for equipment and training for machine operators",Rural/Public Infrastructure,,,unspecified,"Subcomponent 1.2 establishes common machinery utilization models through machinery parks and provides grants to cooperatives and farmer groups for machinery and equipment, along with training for machine operators and capacity building.",file:///home/oai/share/2024-11-18_PAD00253_turkiye-agriculture-sector-recovery-in-turkiyes-earthquake-affected-provinces-project_english.pdf#:~:text=32,persistent%20challenges%20of%20land%20and,FALSE,FALSE,p. 26-27,Subcomponent 1.2,,,
P181428,World Bank,Türkiye,2024,PAD,intervention,"Provide grants to renovate and modernize barns and pens and acquire energy‑efficient equipment, with training on climate‑smart livestock management and improved animal husbandry practices",Livestock Management & Technologies,,,cattle; poultry; small ruminants,"Subcomponent 2.1 provides grants (covering up to 75 percent of costs) to renovate and modernize barns and pens and acquire energy‑efficient equipment for cattle, small ruminants and poultry producers; it also includes training on climate‑smart livestock management and improved animal husbandry practices.",file:///home/oai/share/2024-11-18_PAD00253_turkiye-agriculture-sector-recovery-in-turkiyes-earthquake-affected-provinces-project_english.pdf,FALSE,FALSE,p. 28,Subcomponent 2.1,,,,
P181428,World Bank,Türkiye,2024,PAD,intervention,"Implement Pasture Management Plans and procure goods and services for pasture restoration and digital pasture information systems, including solar panels, mobile shelters and seeds for degraded pastures",Livestock Management & Technologies,,,cattle; small ruminants,"Subcomponent 2.2 finances the implementation of more than 400 Pasture Management Plans, procurement of goods and services, establishment of a digital pasture information system, training and provision of equipment such as solar panels, mobile shelters and direct seeding machinery and seeds for degraded pastures.",file:///home/oai/share/2024-11-18_PAD00253_turkiye-agriculture-sector-recovery-in-turkiyes-earthquake-affected-provinces-project_english.pdf,FALSE,FALSE,p. 29,Subcomponent 2.2,,,,
P181428,World Bank,Türkiye,2024,PAD,intervention,"Provide solar panels, mobile shelters and seeds to support shepherds and improve grazing conditions, reduce methane emissions and increase soil organic carbon",Rural/Public Infrastructure,,,cattle; small ruminants,"Investments in pasture restoration will provide shepherds with mobile shelters, solar panels and seeds for degraded pastures to improve grazing conditions, reduce methane emissions and increase soil organic carbon.",file:///home/oai/share/2024-11-18_PAD00253_turkiye-agriculture-sector-recovery-in-turkiyes-earthquake-affected-provinces-project_english.pdf#:~:text=lower%20emission%20intensity%20per%20animal,32,FALSE,FALSE,p. 30,Climate co‑benefits,,,
P181428,World Bank,Türkiye,2024,PAD,outcome,Beneficiaries with recovered operating capacity,Resilience,Maintenance of operations,Intended,cattle; poultry; small ruminants,PDO indicators include the number of beneficiaries with recovered operating capacity in earthquake‑affected provinces.,file:///home/oai/share/2024-11-18_PAD00253_turkiye-agriculture-sector-recovery-in-turkiyes-earthquake-affected-provinces-project_english.pdf#:~:text=,Scorecard%20indicator,FALSE,FALSE,p. 23-24,PDO Indicators,,,
P181428,World Bank,Türkiye,2024,PAD,outcome,People with enhanced resilience to climate risks,Resilience,Resilience,Intended,cattle; poultry; small ruminants,PDO indicators measure the number of people with enhanced resilience to climate risks as a result of project interventions.,file:///home/oai/share/2024-11-18_PAD00253_turkiye-agriculture-sector-recovery-in-turkiyes-earthquake-affected-provinces-project_english.pdf#:~:text=,Scorecard%20indicator,FALSE,FALSE,p. 23-24,PDO Indicators,,,
P181428,World Bank,Türkiye,2024,PAD,outcome,Area under improved climate adaptation management (hectares),Environmental Sustainability,Land use change/soil health,Intended,unspecified,A PDO indicator tracks the area under improved climate adaptation management (hectares) resulting from project investments.,file:///home/oai/share/2024-11-18_PAD00253_turkiye-agriculture-sector-recovery-in-turkiyes-earthquake-affected-provinces-project_english.pdf#:~:text=,Scorecard%20indicator,FALSE,FALSE,p. 23-24,PDO Indicators,,,
P173296,World Bank,Uganda,2022,PAD,objective,"To increase productivity, market access and resilience of select value chains in the project area and to respond promptly and effectively to an eligible crisis or emergency",,,,,"The Project Development Objective is to increase productivity, market access and resilience of select value chains in the project area and to respond promptly and effectively to an eligible crisis or emergency.",file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=To%20increase%20productivity%2C%20market%20access,PDO%20Level%20Indicators,FALSE,FALSE,p. 15,PDO statement,,,
P173296,World Bank,Uganda,2022,PAD,intervention,"Support competitive research grants and adaptive research to develop, validate and disseminate climate‑smart technologies and management practices (TIMPs)",Crop Management & Technology,,,unspecified,"Subcomponent 1.1 will support climate‑smart agriculture research and innovations by providing competitive research grants and adaptive research grants to develop, validate and disseminate context‑specific technologies, innovations and management practices.",file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=Innovations%20%28US%249.8%20million%20,available%20for%20uptake%20and%20adaptation,FALSE,FALSE,p. 17,Subcomponent 1.1,,,
P173296,World Bank,Uganda,2022,PAD,intervention,Build competitive and sustainable seed systems by multiplying climate‑smart planting materials and improving artificial insemination services and quality assurance of seeds and breeds,Crop Management & Technology; Livestock Management & Technologies,,,cattle; aquaculture,"Subcomponent 1.2 will build competitive and sustainable seed systems through multiplication of climate‑smart planting and stocking materials, establishing out‑grower schemes, strengthening artificial insemination services and quality assurance systems for seeds and breeds, including aquaculture fingerlings.",file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=This%20subcomponent%20will%20strengthen%20agricultural,county%20Artificial%20Intelligence%20centers,FALSE,FALSE,p. 17-18,Subcomponent 1.2,,,
P173296,World Bank,Uganda,2022,PAD,intervention,"Strengthen agro‑climate monitoring and information systems by installing weather stations, developing big data and early warning tools and training extension staff",Advisory and Extension,,,unspecified,"Subcomponent 1.3 will strengthen agro‑climate monitoring and information systems through acquisition and installation of weather stations, development of big data systems for agro‑climate information, partnerships to improve climate information dissemination and training extension staff for early warning and dissemination.",file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf,FALSE,FALSE,p. 18,Subcomponent 1.3,,,,
P173296,World Bank,Uganda,2022,PAD,intervention,"Strengthen institutional capacity of research institutes and animal genetic resource centers by training staff, refurbishing laboratories, establishing mobile reproductive technology labs and upgrading veterinary labs",Livestock Management & Technologies; Aquaculture Management & Technologies,,,cattle; aquaculture,"Subcomponent 1.4 will strengthen institutional capacity by training extension and research staff, certifying and producing seeds, breeds and fingerlings, refurbishing laboratories and aquaculture facilities, establishing mobile artificial reproductive technology labs and upgrading veterinary laboratories.",file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=Subcomponent%201,h%29%20establishment%20andfile:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=Subcomponent%201,specialized%20ground%20transport%20for%20PARIs,FALSE,FALSE,p. 18-19,Subcomponent 1.4,,
P173296,World Bank,Uganda,2022,PAD,intervention,"Provide matching grants and incentives for communities and districts to adopt sustainable land management practices, including micro‑projects and subprojects, mechanization and irrigation services and extension support",Ecosystem Services; Markets & Finance; Advisory and Extension,,,unspecified,"Subcomponent 2.1 will finance matching grants for community‑level micro‑projects and district‑level subprojects to adopt sustainable land management practices, provide incentive payments through labor‑intensive public works and SLM payments to farmers, offer mechanization and irrigation services and deliver extension services.",file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=Subcomponent%202,incentive%20payments%20to%20farmers,FALSE,FALSE,p. 19,Subcomponent 2.1,,,
P173296,World Bank,Uganda,2022,PAD,intervention,"Provide nutrition grants, climate‑resilient technologies, backyard gardens and nutrition education in refugee settlements and host communities",Behavior Change & Social Programs; Livestock Management & Technologies; Crop Management & Technology,,,unspecified,"Subcomponent 2.2 will support refugee settlements and host communities by providing nutrition grants to farmer groups, scaling up backyard gardens for nutrient‑dense foods, contracting partners to deliver nutrition education, supplying climate‑smart inputs and micro‑irrigation kits and building capacity to manage savings and revolving funds.",file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf,FALSE,FALSE,p. 19,Subcomponent 2.2,,,,
P173296,World Bank,Uganda,2022,PAD,intervention,"Build institutional capacity at local levels for CSA planning, farmer mobilization and climate adaptation education and deliver farmer field schools and extension",Advisory and Extension,,,unspecified,"Subcomponent 2.3 will build institutional capacity at district, subcounty and community levels for CSA planning, mobilize and organize farmer groups, strengthen extension services and provide education through farmer field schools and lead farmers, including consultations on climate change mitigation and adaptation.",file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=Subcomponent%202,mile%20service%20deliveryfile:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=Page%2018%20of%2081%2028,the%20value%20chains%20of%3A%20dairy,FALSE,FALSE,p. 19-20,Subcomponent 2.3,,
P173296,World Bank,Uganda,2022,PAD,intervention,"Provide technical assistance and matching grants for market development and linkages, including clean energy equipment, solar dryers, climate‑smart storage, market linkages and rehabilitation of market bottlenecks",Markets & Finance; Food Processing & Storage; Advisory and Extension,,,unspecified,"Subcomponent 3.1 will finance national technical assistance to strengthen producer organizations, business development services, matching grants for clean energy equipment and climate‑smart storage, promotion of market linkages and rehabilitation of market infrastructure bottlenecks.",file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=Subcomponent%203,IDA,FALSE,FALSE,p. 20,Subcomponent 3.1,,,
P173296,World Bank,Uganda,2022,PAD,intervention,"Provide training and matching grants for market development in refugee settlements and host communities, including clean energy equipment and value‑added processing",Markets & Finance; Food Processing & Storage; Advisory and Extension,,,unspecified,"Subcomponent 3.2 will finance skills development for youth and extension staff and provide matching grants for clean energy equipment, machinery and infrastructure for harvesting and postharvest value addition to minimize losses and improve quality.",file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=Subcomponent%203,investments%20in%20selected%20value%20chains,FALSE,FALSE,p. 20,Subcomponent 3.2,,,
P173296,World Bank,Uganda,2022,PAD,outcome,Land area under sustainable land management including climate‑smart practices (hectares),Environmental Sustainability,Soil health/land use change,Intended,unspecified,PDO indicators measure the land area under sustainable land management including climate‑smart practices resulting from project support.,file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=Land%20area%20under%20sustainable%20land,land%20management%20practices%20MTR%2C%20EOP,FALSE,FALSE,p. 46,PDO Indicators,,,
P173296,World Bank,Uganda,2022,PAD,outcome,"Percentage increase in yields of selected value chains (crop, livestock and fisheries)",Sustainable Economic Growth,Productivity,Intended,cattle; aquaculture,"Outcome indicators assess the percentage increase in productivity of selected crop, livestock and fisheries value chains in metric tons per production unit.",,FALSE,FALSE,p. 47-48,PDO Indicators,,,,
P173296,World Bank,Uganda,2022,PAD,outcome,Percentage increase in volumes of agricultural products marketed by targeted beneficiaries,Sustainable Economic Growth,Market efficiency,Intended,unspecified,The results framework tracks the percentage increase in volumes of agricultural products of selected value chains marketed by targeted beneficiaries.,file:///home/oai/share/2022-11-30_PAD4978_uganda-climate-smart-agricultural-transformation-project_english.pdf#:~:text=Percentage%20increase%20in%20volumes%20,value%20chains%20per%20production%20unit,FALSE,FALSE,p. 48,PDO Indicators,,,
P173296,World Bank,Uganda,2022,PAD,outcome,Number of farmers and extension staff trained on climate‑smart agriculture technologies and practices,Inclusivity & Women’s Empowerment,Knowledge increase,Intended,unspecified,"Intermediate results indicators include the number of farmers trained on the application of climate‑smart agriculture technologies and practices (with a target of 77,550, including 19,800 women) and extension staff/service providers trained.",file:///home/oai/share/2022-03-09_PAD4704_turkey-climate-smart-and-competitive-agricultural-growth-project_english.pdf#:~:text=Farmers%C2%A0trained%C2%A0on%C2%A0the%C2%A0application%C2%A0of%C2%A0CSA%C2%A0technologies%C2%A0and%20practices%C2%A0,FALSE,FALSE,p. 46,Intermediate Results,,,,
P162659,World Bank,Yemen,2017,PAD,objective,Increase use of productivity and nutrition-enhancing agricultural practices by smallholders,,,,,To increase the use of productivity and nutrition-enhancing agricultural practices by smallholders in targeted project areas,file:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=To%20increase%20the%20use%20of,smallholders%20in%20targeted%20project%20areas,FALSE,FALSE,p. 2,Datasheet,,,
P162659,World Bank,Yemen,2017,PAD,intervention,"Water harvesting, spate irrigation and rangeland improvement",Rural/Public Infrastructure,,,unspecified,Investments under this subcomponent build on water harvesting and small-scale spate improvement … rehabilitation of existing or construction of new terraces; rehabilitation of on-farm water storage facilities … wadi soil conservation … vegetative measures; rehabilitation of shallow wells and springs,file:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=Subcomponent%201,under%20this%20subcomponent%20would%20include,FALSE,FALSE,p. 16,"Component 1, subcomponent 1.1",,,
P162659,World Bank,Yemen,2017,PAD,intervention,Improve animal husbandry and veterinary services including vaccination and training,Livestock Management & Technologies,,,small ruminants; poultry; apiculture,"Activities aim at protecting livestock assets of poor households through improving access to veterinary services … identification and training of Community Animal Health Workers … vaccination campaign to prevent major diseases in small ruminants, improving animal nutrition through demonstration of appropriate technologies … start-up packages for backyard poultry, small ruminants and apiculture",file:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=Subcomponent%201,disease%20control%20system%20and%20services,FALSE,FALSE,p. 16-17,"Component 1, subcomponent 1.2",,,
P162659,World Bank,Yemen,2017,PAD,intervention,Provide emergency livelihood kits and equipment for value addition and dairy value chain,Food Processing & Storage,,,dairy; honey; horticulture,"This subcomponent aims at improving livelihoods and nutrition and increasing value added … supporting vulnerable groups with provision of emergency agriculture livelihood kits … increasing value-added through provision of equipment and technical and business training for processing, packaging and marketing; improving honey quality through improved beekeeping and processing; supporting the dairy value chain by increasing efficiency and reducing cost of animal feed",file:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=Subcomponent%201,Eligible%20activities%20would%20include,FALSE,FALSE,p. 17,"Component 1, subcomponent 1.3",,,
P162659,World Bank,Yemen,2017,PAD,intervention,Capacity building and extension services including farmer field schools and nutrition awareness,Advisory and Extension,,,unspecified,"This component finances capacity building activities to strengthen skills of stakeholders … piloting and expanding Farmers Field Schools … topics linked to land and water management and livestock production, and promoting nutrition awareness targeted to women and households",file:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=Component%202%3A%20Capacity%20Building%20and,90%20million,FALSE,FALSE,p. 17,Component 2,,,
P162659,World Bank,Yemen,2017,PAD,outcome,Farmers adopting improved agricultural technology,Sustainable Economic Growth,Adoption,Intended,unspecified,"The achievement of project outcomes will be measured by farmers adopting improved agricultural technology with an end target of 10,000 farmers, including disaggregated targets for female and male farmers",file:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=key%20PDO%20indicators%3A%20i,resume%20crop%20and%20livestock%20productionfile:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=Name%3A%20Farmers%20adopting%20improved%20agricultural,annually,FALSE,FALSE,p. 15; p. 34,Results Framework,,
P162659,World Bank,Yemen,2017,PAD,outcome,Households supported to resume crop and livestock production,Sustainable Economic Growth,Productivity,Intended,unspecified,"Households supported to resume crop and livestock production is a key outcome indicator with an end target of 35,000 households that will receive start-up packages of seeds, poultry and small ruminants to rebuild productive capacity and reengage in production",file:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=key%20PDO%20indicators%3A%20i,resume%20crop%20and%20livestock%20productionfile:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=Description%3A%20This%20indicator%20will%20measure,capacity%20and%20reengage%20in%20production,FALSE,FALSE,p. 15; p. 34-35,Results Framework,,
P162659,World Bank,Yemen,2017,PAD,outcome,Households with strengthened land and water management,Resilience,Resilience,Intended,unspecified,"Intermediate results indicators include the number of households with strengthened land and water management with a target of 18,000 households",file:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=Number%20of%20HHs%20with%20strengthened,land%20and%20water%20management,FALSE,FALSE,p. 35,Results Framework,,,
P162659,World Bank,Yemen,2017,PAD,outcome,Increased milk production,Sustainable Economic Growth,Productivity,Intended,dairy,An intermediate result indicator measures increased milk production by project beneficiaries with a target of 10 percent increase,file:///home/oai/share/2017-07-31_PAD2319_yemen-smallholder-agricultural-production-restoration-and-enhancement-project_english.pdf#:~:text=Name%3A%20Increased%20milk%20production,FALSE,FALSE,p. 35,Results Framework,,,,
P174170,World Bank,Yemen,2020,PAD,objective,"Control desert locust outbreak, support livelihoods, and strengthen preparedness for future infestations",,,,,"The Project Development Objectives are to control the desert locust outbreak, support livelihoods in locust-affected areas and strengthen Yemen’s preparedness for future locust infestations.",file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf#:~:text=The%20Project%20Development%20Objectives%20,21,FALSE,FALSE,p. 13,PDO statement,,,
P174170,World Bank,Yemen,2020,PAD,intervention,Establish continuous surveillance using satellite and field equipment with community training,"Crop Management, Technology, R&D",,,unspecified,"Activities will provide early warning of locust outbreaks through procurement of satellite maps and land surveillance equipment (elocust3, GPS, camping kits, 4WD pickups), and Training-of-Trainers sessions to ensure organized training for communities to participate in desert locust surveillance and monitoring.",file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf#:~:text=Sub,desert%20locust%20surveillance%20and%20monitoring,FALSE,FALSE,p. 14,"Component 1, Subcomponent 1.1",,,
P174170,World Bank,Yemen,2020,PAD,intervention,Implement locust control using bio-pesticides and equipment,"Crop Management, Technology, R&D",,,unspecified,"The control measures sub-component will reduce locust populations by neutralizing hopper bands using bio-pesticides and will procure 4WD pickup trucks, bio-pesticides, ULV sprayers, pumps, pesticide drum cleaners and protective equipment, with operational costs for control operations",file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf#:~:text=Sub,will%20have%20specifications%20that%20cannot,FALSE,FALSE,p. 14-15,"Component 1, Subcomponent 1.2",,,
P174170,World Bank,Yemen,2020,PAD,intervention,Monitor health risks and develop National Pest Management Strategy,Public Health,,,unspecified,"Risk reduction activities include procurement of Cholinesterase test systems, testing of human health and soil and water for contamination, preparation of a National Pest Management Strategy, and safety and awareness training for spraying teams",file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf#:~:text=Sub,the%20necessary%20health%20and%20safety,FALSE,FALSE,p. 15,"Component 1, Subcomponent 1.3",,,
P174170,World Bank,Yemen,2020,PAD,intervention,Provide cash-for-work employment and women-focused activities in locust-affected areas,Behavior Change & Social Programs,,,small ruminants; apiculture; unspecified,"The Cash for Work sub-component provides short-term employment to beneficiaries, primarily women, for activities such as clearing dead locusts, planting seedlings, rehabilitating water reservoirs, collecting locusts for fertilizer and feed, introducing pollinators, training women as community health workers, and encouraging home gardens and nutrition",file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf,FALSE,FALSE,p. 16,"Component 2, Subcomponent 2.1",,,,
P174170,World Bank,Yemen,2020,PAD,intervention,Restore livelihoods with productive asset kits and training on climate-smart crop and livestock practices,Livestock Management & Technologies,,,livestock; apiculture; unspecified,"Subcomponent 2.2 provides productive asset kits to affected households dependent on agriculture, livestock and beekeeping; trains producers to restart production based on climate-smart crop and livestock practices; supports climate-resilient grazing with legumes and grasses; and supplies emergency fodder and limited animal restocking",file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf,FALSE,FALSE,p. 16-17,"Component 2, Subcomponent 2.2",,,,
P174170,World Bank,Yemen,2020,PAD,intervention,Establish DLCC network and early warning system for locust outbreaks,Public Health,,,unspecified,"Component 3 builds a network of Desert Locust Control Centers, including establishing new centers and rehabilitating existing ones, investing in climate-proof and energy-efficient infrastructure, preparing a national control plan, and developing an integrated Desert Locust Early Response System to provide early warning and coordinate response",file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdffile:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf#:~:text=Sub,aerial%20operations%20for%20swarm%20control,FALSE,FALSE,p. 17-18,Component 3,,,
P174170,World Bank,Yemen,2020,PAD,intervention,Conduct public awareness campaigns on pesticide safety and climate-smart pest management,Behavior Change & Social Programs,,,unspecified,"Component 4 supports public awareness campaigns to inform communities about environmental and health effects of insecticides and promotes climate-smart pest management; campaigns will reach at least 75,000 beneficiaries and integrate COVID-19 preventive measures",file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdffile:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf#:~:text=Integration%20of%20COVID,The%20decision%20on%20which%20hygiene,FALSE,FALSE,p. 18,Component 4,,,
P174170,World Bank,Yemen,2020,PAD,outcome,Share of affected pasture and agricultural land restored to productivity,Environmental Sustainability,Land use change,Intended,unspecified,Outcome indicators include the share of affected pasture/rangeland restored to productivity and share of affected agricultural land restored to productivity,file:///home/oai/share/2020-06-01_PAD3959_yemen-desert-locust-response-project_english.pdf#:~:text=Outcome%201%3A%20Control%20of%20desert,percent,FALSE,FALSE,p. 13,PDO indicators,,,
